Delivery Date,Depot Name,Route Name,Weight,Sales_Amount
23-Jan-19,Depot 9,Route 85,2204.91,174522
23-Jan-19,Depot 9,Route 77,1636.28,117126
23-Jan-19,Depot 9,Route 84,1775.7,215126
23-Jan-19,Depot 9,Route 83,2238.59,169709
23-Jan-19,Depot 9,Route 82,1816.06,189587
23-Jan-19,Depot 9,Route 81,1336.61,80545
23-Jan-19,Depot 9,Route 80,1650.02,137680
23-Jan-19,Depot 9,Route 79,2045.63,123235
24-Jan-19,Depot 9,Route 79,1849.12,101187
24-Jan-19,Depot 9,Route 83,2195.31,157315
24-Jan-19,Depot 9,Route 82,1706.7,204809
24-Jan-19,Depot 9,Route 78,2220.29,123104
24-Jan-19,Depot 9,Route 81,1134.37,72820
24-Jan-19,Depot 9,Route 85,2169.4,183519
24-Jan-19,Depot 9,Route 77,1711.91,118165
24-Jan-19,Depot 9,Route 84,1679.3,163294
24-Jan-19,Depot 9,Route 80,1945.21,151915
25-Jan-19,Depot 9,Route 77,1876.44,134185
25-Jan-19,Depot 9,Route 85,1658.95,172324
25-Jan-19,Depot 9,Route 82,1739.19,203527
25-Jan-19,Depot 9,Route 81,3228.31,235864
25-Jan-19,Depot 9,Route 80,2275.89,170798
25-Jan-19,Depot 9,Route 79,2631.45,168710
25-Jan-19,Depot 9,Route 78,2834.35,168682
25-Jan-19,Depot 9,Route 84,2452.36,308099
25-Jan-19,Depot 9,Route 83,1923.58,130746
21-Jan-19,Depot 9,Route 82,1962.85,223134
21-Jan-19,Depot 9,Route 85,2794.66,216844
21-Jan-19,Depot 9,Route 77,1488.15,124395
21-Jan-19,Depot 9,Route 84,1555.3,201493
21-Jan-19,Depot 9,Route 81,2724.12,159495
21-Jan-19,Depot 9,Route 80,2272.31,193054
21-Jan-19,Depot 9,Route 79,3022.4,208779
21-Jan-19,Depot 9,Route 83,2369.96,171538
21-Jan-19,Depot 9,Route 78,3384.5,194382
28-Jan-19,Depot 9,Route 78,3242.2,176305
28-Jan-19,Depot 9,Route 79,2974.41,194350
28-Jan-19,Depot 9,Route 80,2005.96,184800
28-Jan-19,Depot 9,Route 81,1249.46,81389
28-Jan-19,Depot 9,Route 82,1311.06,157854
28-Jan-19,Depot 9,Route 83,3051.42,196060
28-Jan-19,Depot 9,Route 84,1545.1,165460
28-Jan-19,Depot 9,Route 77,1739.87,126398
28-Jan-19,Depot 9,Route 85,2284.19,198772
29-Jan-19,Depot 9,Route 78,2436.31,118667
29-Jan-19,Depot 9,Route 79,2982.88,168573
29-Jan-19,Depot 9,Route 80,2190.78,163575
29-Jan-19,Depot 9,Route 81,2048.05,110561
29-Jan-19,Depot 9,Route 82,1584.79,182964
29-Jan-19,Depot 9,Route 83,2288.1,155949
29-Jan-19,Depot 9,Route 84,2162.41,291038
29-Jan-19,Depot 9,Route 77,1560.12,113729
29-Jan-19,Depot 9,Route 85,2476.3,222812
30-Jan-19,Depot 9,Route 78,2901.67,178364
30-Jan-19,Depot 9,Route 85,2526,207978
30-Jan-19,Depot 9,Route 77,1360.42,94632
30-Jan-19,Depot 9,Route 84,1329.12,146929
30-Jan-19,Depot 9,Route 83,2096.8,149880
30-Jan-19,Depot 9,Route 82,1928.04,180209
30-Jan-19,Depot 9,Route 81,1413.9,96850
30-Jan-19,Depot 9,Route 80,1388.29,115260
30-Jan-19,Depot 9,Route 79,2593.08,185568
1-Jan-19,Depot 10,Route 86,1641.37,120700
1-Jan-19,Depot 10,Route 87,434,41300
1-Jan-19,Depot 10,Route 88,1237.08,101467
1-Jan-19,Depot 10,Route 89,543.98,50670
1-Jan-19,Depot 10,Route 90,1247.97,113935
1-Jan-19,Depot 10,Route 91,1709.24,134530
1-Jan-19,Depot 10,Route 92,12,1125
1-Jan-19,Depot 10,Route 93,1606.18,143895
2-Jan-19,Depot 10,Route 93,1634.21,129730
2-Jan-19,Depot 10,Route 91,2486.23,162402
2-Jan-19,Depot 10,Route 90,1307.25,92250
2-Jan-19,Depot 10,Route 89,1609,122150
2-Jan-19,Depot 10,Route 88,1578.49,113455
2-Jan-19,Depot 10,Route 87,361.76,35245
2-Jan-19,Depot 10,Route 86,1822.31,124205
3-Jan-19,Depot 10,Route 87,687.21,48900
3-Jan-19,Depot 10,Route 86,1949.52,149330
3-Jan-19,Depot 10,Route 88,1082.07,100405
3-Jan-19,Depot 10,Route 89,1015.53,75410
3-Jan-19,Depot 10,Route 90,1252.05,97956
3-Jan-19,Depot 10,Route 91,1990.25,160810
3-Jan-19,Depot 10,Route 92,6,490
3-Jan-19,Depot 10,Route 93,2423.85,238495
4-Jan-19,Depot 10,Route 88,1167.47,99880
4-Jan-19,Depot 10,Route 87,706.12,50380
4-Jan-19,Depot 10,Route 86,1760.19,128200
4-Jan-19,Depot 10,Route 89,1089.24,87900
4-Jan-19,Depot 10,Route 90,1112.68,92335
4-Jan-19,Depot 10,Route 91,1994.74,183565
4-Jan-19,Depot 10,Route 92,2,320
4-Jan-19,Depot 10,Route 93,1960.19,159740
5-Jan-19,Depot 10,Route 87,446.61,33340
5-Jan-19,Depot 10,Route 93,1461.83,111670
5-Jan-19,Depot 10,Route 92,6,685
5-Jan-19,Depot 10,Route 91,1832.33,150745
5-Jan-19,Depot 10,Route 90,1209.5,113755
5-Jan-19,Depot 10,Route 89,1066.02,69115
5-Jan-19,Depot 10,Route 88,1246.21,91129
5-Jan-19,Depot 10,Route 86,1534.82,122170
7-Jan-19,Depot 10,Route 86,1926.22,126845
7-Jan-19,Depot 10,Route 87,432.77,30670
7-Jan-19,Depot 10,Route 88,1617,112090
7-Jan-19,Depot 10,Route 89,1418.15,89732
7-Jan-19,Depot 10,Route 90,1704.87,147092
7-Jan-19,Depot 10,Route 91,2528.6,199865
7-Jan-19,Depot 10,Route 93,1224.08,88575
7-Jan-19,Depot 10,Route 92,4.28,670
8-Jan-19,Depot 10,Route 93,1395.08,108155
8-Jan-19,Depot 10,Route 91,1954.8,171000
8-Jan-19,Depot 10,Route 86,2039.49,146365
8-Jan-19,Depot 10,Route 87,1022.15,87460
8-Jan-19,Depot 10,Route 88,1395.33,106402
8-Jan-19,Depot 10,Route 89,813.83,60732
8-Jan-19,Depot 10,Route 90,1294.15,100615
9-Jan-19,Depot 10,Route 86,1928.05,148437
9-Jan-19,Depot 10,Route 91,2596.95,192202
9-Jan-19,Depot 10,Route 87,551.45,41035
9-Jan-19,Depot 10,Route 88,1324,104885
9-Jan-19,Depot 10,Route 89,1760.5,135000
9-Jan-19,Depot 10,Route 90,1327.92,108460
9-Jan-19,Depot 10,Route 93,1112.5,103090
10-Jan-19,Depot 10,Route 91,1758.43,134532
10-Jan-19,Depot 10,Route 92,31.38,3200
10-Jan-19,Depot 10,Route 93,1461.13,96950
10-Jan-19,Depot 10,Route 87,393.26,26610
10-Jan-19,Depot 10,Route 88,1384.23,96786
10-Jan-19,Depot 10,Route 89,1209.57,96854
10-Jan-19,Depot 10,Route 90,1305.69,95607
10-Jan-19,Depot 10,Route 86,1697.22,134413
11-Jan-19,Depot 10,Route 93,1355.72,143080
11-Jan-19,Depot 10,Route 92,1,190
11-Jan-19,Depot 10,Route 86,2193.94,206125
11-Jan-19,Depot 10,Route 87,459,37920
11-Jan-19,Depot 10,Route 91,2141.13,221115
11-Jan-19,Depot 10,Route 90,1316.21,138970
11-Jan-19,Depot 10,Route 89,1180.89,90282
11-Jan-19,Depot 10,Route 88,1351.94,99655
12-Jan-19,Depot 10,Route 86,1639.78,129899
12-Jan-19,Depot 10,Route 87,1169.14,100420
12-Jan-19,Depot 10,Route 88,1182.88,86400
12-Jan-19,Depot 10,Route 89,914.31,79796
12-Jan-19,Depot 10,Route 90,1302.85,101385
12-Jan-19,Depot 10,Route 91,2130.99,180910
12-Jan-19,Depot 10,Route 93,1499.76,100430
12-Jan-19,Depot 10,Route 92,4.2,380
14-Jan-19,Depot 10,Route 90,1455.79,122145
14-Jan-19,Depot 10,Route 88,1743.05,161170
14-Jan-19,Depot 10,Route 87,992.19,89520
14-Jan-19,Depot 10,Route 86,2179.41,180080
14-Jan-19,Depot 10,Route 89,1144.62,79619
14-Jan-19,Depot 10,Route 91,1290.92,130085
14-Jan-19,Depot 10,Route 92,13,1480
14-Jan-19,Depot 10,Route 93,1784,131127
14-Jan-19,Depot 10,Route 94,1558.68,122835
15-Jan-19,Depot 10,Route 90,2330.72,199145
15-Jan-19,Depot 10,Route 86,2296.3,179930
15-Jan-19,Depot 10,Route 94,4313.33,382425
15-Jan-19,Depot 10,Route 89,1328,108770
15-Jan-19,Depot 10,Route 91,1155.44,105605
15-Jan-19,Depot 10,Route 93,3079.04,258045
15-Jan-19,Depot 10,Route 88,1506.41,111392
15-Jan-19,Depot 10,Route 87,1186.09,102810
11-Jan-19,Depot 10,Route 93,1625.61,130265
11-Jan-19,Depot 10,Route 91,976.1,87584
11-Jan-19,Depot 10,Route 89,1304.89,105465
11-Jan-19,Depot 10,Route 94,1261.38,110105
11-Jan-19,Depot 10,Route 88,1615.92,123391
11-Jan-19,Depot 10,Route 87,508.83,43700
11-Jan-19,Depot 10,Route 86,2427.97,177295
11-Jan-19,Depot 10,Route 90,1682.66,138280
17-Jan-19,Depot 10,Route 86,1713.15,126025
17-Jan-19,Depot 10,Route 93,1638.15,132605
17-Jan-19,Depot 10,Route 91,748.28,58349
17-Jan-19,Depot 10,Route 87,1612.59,124654
17-Jan-19,Depot 10,Route 88,1527.31,108100
17-Jan-19,Depot 10,Route 94,1208.21,88575
17-Jan-19,Depot 10,Route 89,1136.5,71861
17-Jan-19,Depot 10,Route 90,1269.77,109355
18-Jan-19,Depot 10,Route 88,1359.36,98542
18-Jan-19,Depot 10,Route 87,940.25,77471
18-Jan-19,Depot 10,Route 91,929,78370
18-Jan-19,Depot 10,Route 92,16.36,960
18-Jan-19,Depot 10,Route 93,1615.17,114575
18-Jan-19,Depot 10,Route 86,1899.72,136447
18-Jan-19,Depot 10,Route 94,1538.25,133907
18-Jan-19,Depot 10,Route 89,1334.44,113921
18-Jan-19,Depot 10,Route 90,891.62,67190
19-Jan-19,Depot 10,Route 86,1726.98,117625
19-Jan-19,Depot 10,Route 87,1025.15,90932
19-Jan-19,Depot 10,Route 88,1180.95,77450
19-Jan-19,Depot 10,Route 94,1336.55,109804
19-Jan-19,Depot 10,Route 89,1048.97,68852
19-Jan-19,Depot 10,Route 90,1559.41,116412
19-Jan-19,Depot 10,Route 91,1014.56,78710
19-Jan-19,Depot 10,Route 92,24,2520
19-Jan-19,Depot 10,Route 93,1932.91,155110
21-Jan-19,Depot 10,Route 93,2001.09,155250
21-Jan-19,Depot 10,Route 86,2025.86,176485
21-Jan-19,Depot 10,Route 87,1304.71,109410
21-Jan-19,Depot 10,Route 88,2214.03,168405
21-Jan-19,Depot 10,Route 94,1641.96,138586
21-Jan-19,Depot 10,Route 89,1111.07,68302
21-Jan-19,Depot 10,Route 90,1416.4,121550
21-Jan-19,Depot 10,Route 91,1129.45,84445
22-Jan-19,Depot 10,Route 89,1515.55,115245
22-Jan-19,Depot 10,Route 93,1479.19,118470
22-Jan-19,Depot 10,Route 92,6,490
22-Jan-19,Depot 10,Route 86,1898.16,165707
22-Jan-19,Depot 10,Route 87,1183.96,102600
22-Jan-19,Depot 10,Route 88,1568.93,114550
22-Jan-19,Depot 10,Route 94,1736.58,140745
22-Jan-19,Depot 10,Route 90,1713.36,152445
22-Jan-19,Depot 10,Route 91,1035.43,95820
23-Jan-19,Depot 10,Route 91,1047.27,93799
23-Jan-19,Depot 10,Route 93,2137.44,177590
23-Jan-19,Depot 10,Route 90,1642.21,144604
23-Jan-19,Depot 10,Route 89,945.51,66425
23-Jan-19,Depot 10,Route 94,1638.87,138794
23-Jan-19,Depot 10,Route 88,1734.65,134509
23-Jan-19,Depot 10,Route 87,1089.76,92720
23-Jan-19,Depot 10,Route 86,1885.92,178540
24-Jan-19,Depot 10,Route 86,1404.83,106347
24-Jan-19,Depot 10,Route 93,1457.71,137375
24-Jan-19,Depot 10,Route 90,1173.42,86585
24-Jan-19,Depot 10,Route 91,727.39,65225
24-Jan-19,Depot 10,Route 89,576.36,40090
24-Jan-19,Depot 10,Route 94,1363.46,98683
24-Jan-19,Depot 10,Route 88,1338.04,85080
24-Jan-19,Depot 10,Route 87,833.65,51140
25-Jan-19,Depot 10,Route 88,1461.24,130290
25-Jan-19,Depot 10,Route 86,2279.82,214130
25-Jan-19,Depot 10,Route 93,1804.6,183480
25-Jan-19,Depot 10,Route 91,794.76,65005
25-Jan-19,Depot 10,Route 90,1176.38,113400
25-Jan-19,Depot 10,Route 89,1015.83,77004
25-Jan-19,Depot 10,Route 87,671.59,69335
25-Jan-19,Depot 10,Route 94,2099.65,268383
21-Jan-19,Depot 10,Route 91,1029.01,79427
21-Jan-19,Depot 10,Route 93,2161.98,169010
21-Jan-19,Depot 10,Route 86,2095.75,166565
21-Jan-19,Depot 10,Route 89,1272.93,88875
21-Jan-19,Depot 10,Route 94,1385.44,127739
21-Jan-19,Depot 10,Route 88,1604.22,119675
21-Jan-19,Depot 10,Route 87,1571.98,147655
21-Jan-19,Depot 10,Route 90,1519.28,122029
28-Jan-19,Depot 10,Route 93,1429.25,112095
28-Jan-19,Depot 10,Route 86,2326.93,184250
28-Jan-19,Depot 10,Route 90,1315.13,100920
28-Jan-19,Depot 10,Route 89,1079.1,63035
28-Jan-19,Depot 10,Route 94,1442.33,151350
28-Jan-19,Depot 10,Route 87,2079.43,175910
28-Jan-19,Depot 10,Route 88,1589.79,102477
28-Jan-19,Depot 10,Route 91,1277.43,93747
29-Jan-19,Depot 10,Route 87,1246,92457
29-Jan-19,Depot 10,Route 93,2258.01,151066
29-Jan-19,Depot 10,Route 86,1677.37,116450
29-Jan-19,Depot 10,Route 91,1178.77,104944
29-Jan-19,Depot 10,Route 90,1717.5,114930
29-Jan-19,Depot 10,Route 89,1340.24,94845
29-Jan-19,Depot 10,Route 94,1539.2,122272
29-Jan-19,Depot 10,Route 88,1818.4,128210
30-Jan-19,Depot 10,Route 92,14,3010
30-Jan-19,Depot 10,Route 93,1902.13,202475
30-Jan-19,Depot 10,Route 90,1396.21,134975
30-Jan-19,Depot 10,Route 89,1201.49,88537
30-Jan-19,Depot 10,Route 94,1734.6,167779
30-Jan-19,Depot 10,Route 88,1659.3,135422
30-Jan-19,Depot 10,Route 87,916.22,85755
30-Jan-19,Depot 10,Route 86,2472.65,243135
30-Jan-19,Depot 10,Route 91,1315.02,115813
1-Jan-19,Depot 11,Route 95,2567.08,272216
1-Jan-19,Depot 11,Route 96,2677.8,238228.8
1-Jan-19,Depot 11,Route 97,3444.21,239497
1-Jan-19,Depot 11,Route 98,497.52,41427
1-Jan-19,Depot 11,Route 99,2805.28,283045
1-Jan-19,Depot 11,Route 100,2882.13,249965
1-Jan-19,Depot 11,Route 101,3762.17,338504
1-Jan-19,Depot 11,Route 102,2782.23,223720
1-Jan-19,Depot 11,Route 103,3196.85,303925
1-Jan-19,Depot 11,Route 104,4185.05,379743
2-Jan-19,Depot 11,Route 100,3339.08,325347
2-Jan-19,Depot 11,Route 97,3943.47,338725
2-Jan-19,Depot 11,Route 96,2367.12,214593
2-Jan-19,Depot 11,Route 104,2409.7,218848
2-Jan-19,Depot 11,Route 103,3246.17,284158
2-Jan-19,Depot 11,Route 102,3555.64,303048
2-Jan-19,Depot 11,Route 95,1374.97,120178
2-Jan-19,Depot 11,Route 101,2193.66,196920
2-Jan-19,Depot 11,Route 99,3450.01,367177
2-Jan-19,Depot 11,Route 98,1024.26,40745
3-Jan-19,Depot 11,Route 100,3407.74,265000
3-Jan-19,Depot 11,Route 98,1729.31,67799
3-Jan-19,Depot 11,Route 97,3609.02,276854
3-Jan-19,Depot 11,Route 99,2549.44,229285
3-Jan-19,Depot 11,Route 96,3075.71,267950
3-Jan-19,Depot 11,Route 104,2746.81,210140
3-Jan-19,Depot 11,Route 103,2384.87,208608
3-Jan-19,Depot 11,Route 102,1991.23,196871
3-Jan-19,Depot 11,Route 95,884.73,75517
3-Jan-19,Depot 11,Route 101,1535.46,129655
4-Jan-19,Depot 11,Route 96,2658.91,225129
4-Jan-19,Depot 11,Route 97,3161.73,227218
4-Jan-19,Depot 11,Route 98,1022.56,70904
4-Jan-19,Depot 11,Route 99,2565.64,249968
4-Jan-19,Depot 11,Route 100,3840.32,307321
4-Jan-19,Depot 11,Route 101,2598.38,225656
4-Jan-19,Depot 11,Route 95,2216.3,169734
4-Jan-19,Depot 11,Route 104,3922.86,373977
4-Jan-19,Depot 11,Route 103,4096.52,383355
4-Jan-19,Depot 11,Route 102,3108.51,278583
5-Jan-19,Depot 11,Route 101,2165.96,180286
5-Jan-19,Depot 11,Route 95,1957.84,179750
5-Jan-19,Depot 11,Route 102,2898.59,246250
5-Jan-19,Depot 11,Route 103,3273.75,309608
5-Jan-19,Depot 11,Route 104,3507.41,286479
5-Jan-19,Depot 11,Route 96,3286.19,263675
5-Jan-19,Depot 11,Route 97,4111.62,283562
5-Jan-19,Depot 11,Route 99,2198.55,196437
5-Jan-19,Depot 11,Route 100,3674.78,310241
7-Jan-19,Depot 11,Route 104,4103.07,334835
7-Jan-19,Depot 11,Route 97,4643.36,334437
7-Jan-19,Depot 11,Route 98,1912.32,81253
7-Jan-19,Depot 11,Route 99,4518.19,423967
7-Jan-19,Depot 11,Route 100,4078.38,351882
7-Jan-19,Depot 11,Route 101,2494.91,223534
7-Jan-19,Depot 11,Route 95,2159.61,163127
7-Jan-19,Depot 11,Route 102,2984.4,231657
7-Jan-19,Depot 11,Route 103,3650.92,308450
7-Jan-19,Depot 11,Route 96,3270.71,274256
8-Jan-19,Depot 11,Route 95,1174.17,100129
8-Jan-19,Depot 11,Route 101,2944.05,270670
8-Jan-19,Depot 11,Route 100,2737.61,236152
8-Jan-19,Depot 11,Route 99,3493.22,316076
8-Jan-19,Depot 11,Route 98,1179.86,55017
8-Jan-19,Depot 11,Route 97,3193.69,236969
8-Jan-19,Depot 11,Route 103,2739.86,221227
8-Jan-19,Depot 11,Route 104,3361.6,277077
8-Jan-19,Depot 11,Route 96,2637.15,218692
8-Jan-19,Depot 11,Route 102,3242.57,282875
9-Jan-19,Depot 11,Route 104,3007.84,267747
9-Jan-19,Depot 11,Route 103,2462.99,228697
9-Jan-19,Depot 11,Route 102,2813.29,222614
9-Jan-19,Depot 11,Route 95,1697.95,166169
9-Jan-19,Depot 11,Route 101,1802.59,147364
9-Jan-19,Depot 11,Route 100,3725.1,291200
9-Jan-19,Depot 11,Route 99,2408.05,220188
9-Jan-19,Depot 11,Route 98,449.06,34870
9-Jan-19,Depot 11,Route 97,3860.81,303575
9-Jan-19,Depot 11,Route 96,3206.06,236661
10-Jan-19,Depot 11,Route 97,2828.52,220779
10-Jan-19,Depot 11,Route 101,2057.08,180623
10-Jan-19,Depot 11,Route 98,1166.13,76390
10-Jan-19,Depot 11,Route 95,1920.67,144910
10-Jan-19,Depot 11,Route 99,3117.44,289412
10-Jan-19,Depot 11,Route 100,6477.88,283151
10-Jan-19,Depot 11,Route 102,2294.02,191280
10-Jan-19,Depot 11,Route 103,2173.27,191315
10-Jan-19,Depot 11,Route 104,3073.39,254200
10-Jan-19,Depot 11,Route 96,2895.66,248630
11-Jan-19,Depot 11,Route 97,2582.1,183006
11-Jan-19,Depot 11,Route 98,710.22,62344
11-Jan-19,Depot 11,Route 99,2937.75,276735
11-Jan-19,Depot 11,Route 100,3247.88,283729
11-Jan-19,Depot 11,Route 101,2553.09,200343
11-Jan-19,Depot 11,Route 95,1287.75,100897
11-Jan-19,Depot 11,Route 102,1843.34,146812
11-Jan-19,Depot 11,Route 96,2355.49,200943
11-Jan-19,Depot 11,Route 104,3008.2,238928
11-Jan-19,Depot 11,Route 103,2320.47,208740
12-Jan-19,Depot 11,Route 96,2671.66,263034
12-Jan-19,Depot 11,Route 104,4252.18,362380
12-Jan-19,Depot 11,Route 103,3924.49,375321
12-Jan-19,Depot 11,Route 102,3085.28,252524
12-Jan-19,Depot 11,Route 95,2340.61,161413
12-Jan-19,Depot 11,Route 101,2856.01,279481
12-Jan-19,Depot 11,Route 100,4282.44,377352
12-Jan-19,Depot 11,Route 99,2806.53,278118
12-Jan-19,Depot 11,Route 97,3518.44,253574
14-Jan-19,Depot 11,Route 95,1950.97,166885
14-Jan-19,Depot 11,Route 101,2529.37,246339
14-Jan-19,Depot 11,Route 102,2898.69,237991
14-Jan-19,Depot 11,Route 103,3082.8,269946
14-Jan-19,Depot 11,Route 104,3234.41,242806
14-Jan-19,Depot 11,Route 100,4460,412892
14-Jan-19,Depot 11,Route 99,3795.94,313028
14-Jan-19,Depot 11,Route 98,899.3,68637
14-Jan-19,Depot 11,Route 97,4783.6,355424
14-Jan-19,Depot 11,Route 96,3512.21,290703
15-Jan-19,Depot 11,Route 104,2410.26,193773
15-Jan-19,Depot 11,Route 103,2406.51,222834
15-Jan-19,Depot 11,Route 102,4138.55,393183
15-Jan-19,Depot 11,Route 95,1680.45,141600
15-Jan-19,Depot 11,Route 101,2080.21,191251
15-Jan-19,Depot 11,Route 100,2882.74,296625
15-Jan-19,Depot 11,Route 99,2692.08,275075
15-Jan-19,Depot 11,Route 98,1624.75,43200
15-Jan-19,Depot 11,Route 96,1744.33,179936
15-Jan-19,Depot 11,Route 97,3575.97,275890
11-Jan-19,Depot 11,Route 97,3523.28,269873
11-Jan-19,Depot 11,Route 98,1942.4,39916
11-Jan-19,Depot 11,Route 99,2728.82,272523
11-Jan-19,Depot 11,Route 100,2972.7,272787
11-Jan-19,Depot 11,Route 101,1989.73,162983
11-Jan-19,Depot 11,Route 95,1797.53,162810
11-Jan-19,Depot 11,Route 102,2933.93,258474
11-Jan-19,Depot 11,Route 103,1960.58,181345
11-Jan-19,Depot 11,Route 104,2401.13,209265
11-Jan-19,Depot 11,Route 96,2883.51,262045.3
17-Jan-19,Depot 11,Route 100,3051.3,263627
17-Jan-19,Depot 11,Route 102,1949.58,158608
17-Jan-19,Depot 11,Route 95,1722.36,135354
17-Jan-19,Depot 11,Route 97,4147.05,305199
17-Jan-19,Depot 11,Route 98,3272.37,119357
17-Jan-19,Depot 11,Route 99,2389,221445
17-Jan-19,Depot 11,Route 101,1546.93,128660
17-Jan-19,Depot 11,Route 96,2667.77,245962
17-Jan-19,Depot 11,Route 104,2516.66,193780
17-Jan-19,Depot 11,Route 103,1817.56,195540
18-Jan-19,Depot 11,Route 97,2967.64,196127
18-Jan-19,Depot 11,Route 98,1999.24,95639
18-Jan-19,Depot 11,Route 99,2363.87,216221
18-Jan-19,Depot 11,Route 100,2646.95,248900
18-Jan-19,Depot 11,Route 101,1726.66,146619
18-Jan-19,Depot 11,Route 95,1705.09,142304
18-Jan-19,Depot 11,Route 102,2227.2,182259
18-Jan-19,Depot 11,Route 103,2514.36,229323
18-Jan-19,Depot 11,Route 104,2997.6,257160
18-Jan-19,Depot 11,Route 96,1656.66,155536
19-Jan-19,Depot 11,Route 100,4659.52,419801
19-Jan-19,Depot 11,Route 96,2949.61,249257
19-Jan-19,Depot 11,Route 104,4372.35,384353
19-Jan-19,Depot 11,Route 103,3219.01,302824
19-Jan-19,Depot 11,Route 102,3000.42,256492
19-Jan-19,Depot 11,Route 95,1839.44,152362
19-Jan-19,Depot 11,Route 101,2023.83,170747
19-Jan-19,Depot 11,Route 99,2735.86,277859
19-Jan-19,Depot 11,Route 97,3798.11,255556
21-Jan-19,Depot 11,Route 104,3428.37,299137
21-Jan-19,Depot 11,Route 96,3172.46,305307
21-Jan-19,Depot 11,Route 103,3570.02,351383
21-Jan-19,Depot 11,Route 102,3297.66,275970
21-Jan-19,Depot 11,Route 97,5421.62,402270
21-Jan-19,Depot 11,Route 101,2504.89,281753
21-Jan-19,Depot 11,Route 100,4481.05,434867
21-Jan-19,Depot 11,Route 99,3726.27,363668
21-Jan-19,Depot 11,Route 98,993.07,82169
21-Jan-19,Depot 11,Route 95,2247.54,191192
22-Jan-19,Depot 11,Route 101,2389.58,316989
22-Jan-19,Depot 11,Route 95,2474.74,214192
22-Jan-19,Depot 11,Route 102,2842.81,283957
22-Jan-19,Depot 11,Route 104,3423.35,304249
22-Jan-19,Depot 11,Route 103,2336.46,233349
22-Jan-19,Depot 11,Route 96,2262.3,215315
22-Jan-19,Depot 11,Route 100,3752.03,391972
22-Jan-19,Depot 11,Route 99,3536.09,332764
22-Jan-19,Depot 11,Route 98,1265.83,43199
22-Jan-19,Depot 11,Route 97,3500.04,255729
23-Jan-19,Depot 11,Route 97,3462.27,262376
23-Jan-19,Depot 11,Route 98,2596.57,162240
23-Jan-19,Depot 11,Route 99,2901.53,270478
23-Jan-19,Depot 11,Route 100,3768.56,346304
23-Jan-19,Depot 11,Route 101,2112.27,196892
23-Jan-19,Depot 11,Route 104,3325.99,288764
23-Jan-19,Depot 11,Route 96,1994.69,170666
23-Jan-19,Depot 11,Route 95,1379.91,112470
23-Jan-19,Depot 11,Route 102,2012.92,149489
23-Jan-19,Depot 11,Route 103,2241.65,194010
24-Jan-19,Depot 11,Route 102,2108.21,198273
24-Jan-19,Depot 11,Route 95,1423.14,126896
24-Jan-19,Depot 11,Route 101,2077.27,183955
24-Jan-19,Depot 11,Route 100,2686.51,273165
24-Jan-19,Depot 11,Route 103,1919.86,164639
24-Jan-19,Depot 11,Route 104,2534.48,212383
24-Jan-19,Depot 11,Route 96,2815.03,230891
24-Jan-19,Depot 11,Route 99,1711.36,174827
24-Jan-19,Depot 11,Route 98,547.07,43061
24-Jan-19,Depot 11,Route 97,2914.09,204335
25-Jan-19,Depot 11,Route 96,3012.93,267904
25-Jan-19,Depot 11,Route 104,2060.91,152593
25-Jan-19,Depot 11,Route 103,2237.65,189878
25-Jan-19,Depot 11,Route 102,2370.5,198572
25-Jan-19,Depot 11,Route 95,1973.82,174210
25-Jan-19,Depot 11,Route 101,2475.6,252510
25-Jan-19,Depot 11,Route 100,3315.3,314612
25-Jan-19,Depot 11,Route 99,2771.82,276810
25-Jan-19,Depot 11,Route 98,1387.84,38021
25-Jan-19,Depot 11,Route 97,3743.76,274620
21-Jan-19,Depot 11,Route 97,4078.32,291140
21-Jan-19,Depot 11,Route 99,3849.96,384175
21-Jan-19,Depot 11,Route 100,4283.4,416164
21-Jan-19,Depot 11,Route 101,3921.48,381545
21-Jan-19,Depot 11,Route 95,2016.74,168504
21-Jan-19,Depot 11,Route 102,3023.33,273243
21-Jan-19,Depot 11,Route 103,3255.92,313138
21-Jan-19,Depot 11,Route 104,3343.31,300486
21-Jan-19,Depot 11,Route 96,2545.99,246695
28-Jan-19,Depot 11,Route 97,3512.26,262055
28-Jan-19,Depot 11,Route 104,3498.98,315065
28-Jan-19,Depot 11,Route 103,3362.88,332984
28-Jan-19,Depot 11,Route 102,2766.58,234995
28-Jan-19,Depot 11,Route 96,3447.6,312943
28-Jan-19,Depot 11,Route 95,1908.05,171623
28-Jan-19,Depot 11,Route 101,3099.65,283078
28-Jan-19,Depot 11,Route 100,4409.6,419940
28-Jan-19,Depot 11,Route 99,4173.05,398422
28-Jan-19,Depot 11,Route 98,942.66,69285
29-Jan-19,Depot 11,Route 96,2884.99,259882
29-Jan-19,Depot 11,Route 97,3464.14,265401
29-Jan-19,Depot 11,Route 104,3236.89,270303
29-Jan-19,Depot 11,Route 103,2849.78,273765
29-Jan-19,Depot 11,Route 102,3105.81,259297
29-Jan-19,Depot 11,Route 95,1826.97,168545
29-Jan-19,Depot 11,Route 101,2099.44,201029
29-Jan-19,Depot 11,Route 100,4007.66,373201
29-Jan-19,Depot 11,Route 99,2859.58,265721
29-Jan-19,Depot 11,Route 98,602.59,44976
30-Jan-19,Depot 11,Route 97,4483.92,353108
30-Jan-19,Depot 11,Route 98,372.67,25370
